Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Wind Dummy","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109604190/wind-dummy,2.4,-1,Sport,5.9,1,65,45.71055,-121.37375
"Itchy and Scratchy","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109610831/itchy-and-scratchy,1.5,-1,Sport,5.9,1,50,45.71055,-121.37375
Penstemon,"OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109616698/penstemon,2.3,-1,Sport,5.9,1,45,45.71055,-121.37375
"End of the Line","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110003228/end-of-the-line,1.3,-1,Sport,5.9,1,35,45.71055,-121.37375
"Ron Love Verly","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109609819/ron-love-verly,2.8,-1,Sport,5.9+,1,50,45.71055,-121.37375
"The Shuttler","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109610790/the-shuttler,2.5,-1,Sport,5.10a,1,50,45.71055,-121.37375
Buckwheat,"OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109604681/buckwheat,2.1,-1,Sport,5.10b,1,55,45.71055,-121.37375
Columbiana,"OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110003221/columbiana,1.7,-1,Sport,5.10b,1,35,45.71055,-121.37375
"Bat Stupor","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109610069/bat-stupor,2.3,-1,Sport,5.10c,1,40,45.71055,-121.37375
"Open Space Plan","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109610818/open-space-plan,2.5,-1,Sport,5.10c,1,55,45.71055,-121.37375
"Reed's Route","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109623338/reeds-route,2.6,-1,Sport,5.10c,1,50,45.71055,-121.37375
"Spring Breezes","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109609910/spring-breezes,2.3,-1,Sport,5.10d,1,35,45.71055,-121.37375
"Get it, Shorty","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109610579/get-it-shorty,2.4,-1,Sport,5.11a,1,30,45.71055,-121.37375
"Forest Circus Fiasco","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109610098/forest-circus-fiasco,2.3,-1,Sport,5.11b/c,1,40,45.71055,-121.37375
"The Gap","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110003206/the-gap,1.9,-1,Sport,"5.11c PG13",1,35,45.71055,-121.37375
"Ron Love EuroTrou","OH8 > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/114209175/ron-love-eurotrou,1.8,-1,Sport,5.12b,1,70,45.71055,-121.37375
"Pillar of Destiny","Stratosphere > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109103236/pillar-of-destiny,2.4,-1,Sport,5.10a,1,40,45.56309,-122.21594
"Edge of the World","Stratosphere > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110259484/edge-of-the-world,3.0,-1,Sport,5.10b/c,1,45,45.56309,-122.21594
"Breaking Through the Layers","Stratosphere > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109103103/breaking-through-the-layers,2.9,-1,Sport,5.11b,1,65,45.56309,-122.21594
Zen-ith,"Stratosphere > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109502872/zen-ith,3.4,-1,"Trad, TR",5.11b,1,65,45.56309,-122.21594
"Bad Makeup (5.11c/5.9)","Stratosphere > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109103226/bad-makeup-511c59,2.8,-1,Sport,5.11c,1,60,45.56309,-122.21594
"Night Music","Windy Slab > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109270158/night-music,2.0,-1,Sport,5.6,1,45,45.70299,-121.75664
Icon,"Windy Slab > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109270183/icon,2.4,-1,Sport,5.7,1,45,45.70299,-121.75664
"East Wind","Windy Slab > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109270301/east-wind,2.7,-1,Sport,5.10a,1,45,45.70299,-121.75664
"Dark Apron","Windy Slab > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109270329/dark-apron,2.7,-1,TR,5.10a,1,45,45.70299,-121.75664
Braille,"Windy Slab > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109270371/braille,2.1,-1,Sport,5.10a,1,45,45.70299,-121.75664
Apron,"Windy Slab > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109270336/apron,3.1,-1,Sport,5.10b,1,45,45.70299,-121.75664
Heatwave,"Windy Slab > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109270366/heatwave,2.4,-1,TR,5.10d,1,45,45.70299,-121.75664
"Dirty Chimney","Wankers Columns > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119439894/dirty-chimney,2.0,-1,TR,5.7,1,50,45.70752,-121.38987
"Detached Reality","Wankers Columns > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/113973655/detached-reality,2.2,-1,"Trad, TR",5.8,1,45,45.70752,-121.38987
"Mouse in a Microwave","Wankers Columns > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/113953154/mouse-in-a-microwave,2.8,-1,"Trad, TR","5.9+ PG13",1,50,45.70752,-121.38987
"The Layback","Wankers Columns > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/120679332/the-layback,3.0,-1,"Trad, TR",5.10-,1,50,45.70752,-121.38987
